根词名称,行业词数量,长尾词数量
露点仪,855,2562
超声波探伤,1481,11123
电批,782,38389
电子磅,658,4183
实验室仪器,1396,18030
磁选机,645,7503
分流器,719,9158
交直流,845,12343
光纤跳线,760,7501
硅酸铝,880,12803
刮刀,572,19935
电缆接头,1205,19651
流变仪,785,5436
防爆型,697,5124
电子仪器,782,7630
高压灭菌锅,938,7934
高温高压,952,12118
喷雾干燥,1453,10999
导热油锅炉,393,5103
接触角,798,7428
清洁度,736,36575
恒温水浴锅,760,2895
去离子水,639,5641
防爆等级,792,10145
布袋除尘,4262,33725
导热油炉,1049,14085
微动开关,654,13018
冷冻离心机,874,2454
超声波清洗,3036,21705
铂电阻,789,5294
离子色谱仪,742,3123
taq,303,5877
行星减速机,820,7037
薄层色谱,642,10858
针型阀,920,3178
钳形表,777,6688
骨架油封,732,8527
循环水泵,583,12166
洁净度,818,10392
成像仪,2121,13813
转速传感器,928,11471
探伤仪,2006,12087
减压器,1058,8151
气罐,2939,198425
光敏电阻,655,10402
插拔,890,40326
影像测量仪,750,3670
威纶,1998,40901
疏水,879,22488
电气自动化,291,51250
气密,2002,61284
直流无刷电机,389,8397
控制开关,2173,77330
水泵扬程,1800,22542
抽提,555,11783
低压柜,2077,55205
六氟化硫,733,8848
细胞系,586,7707
钢芯铝绞线,480,7132
隔爆,1522,19041
气动球阀,1488,5339
喷射泵,590,5149
聚氨酯发泡,789,13972
dmso,432,13255
光功率,1708,33585
自力式,920,4349
加湿机,869,4222
多通道,632,11269
浮子,1238,24721
超净工作台,785,3777
阀门定位器,753,3940
制冷设备,515,48528
胶体金,430,17461
拉伸试验,1294,12215
视频采集卡,437,6625
滑线,563,12533
pma,213,8420
压电陶瓷,400,8045
威乐水泵,857,5406
拖链,928,11421
梅里埃,514,5415
气动调节阀,1196,4921
水流量,1472,28077
测力,1484,24813
直埋保温管,722,4308
气体流量计,1405,6733
恒温培养箱,997,3372
透析袋,682,3981
压力控制器,785,5546
真空表,1338,14864
光学仪器,657,7503
机封,1222,54766
橡胶接头,566,7280
抽滤,1256,20743
复盛,921,19535
dhg,683,3180
凯驰,482,17970
隔油池,344,22859
直读,1316,15995
霍尔元件,591,7490
自动进样,682,3364
疲劳试验机,710,2180
科力达,806,7342
空气消毒机,497,3947
高低温试验箱,1171,2952
接线柱,498,16401
滤筒,1450,21384
三通阀,672,8658
流速仪,936,5388
蛋白纯化,597,8901
斗式提升机,442,4757
南方泵业,382,3810
转鼓,536,11293
无负压,1145,10406
倒置,1153,57434
热成像仪,1024,7151
三菱触摸屏,776,9493
纯水设备,1129,7747
硫化机,619,10579
除湿器,726,8772
悬浮物,439,12403
赛默飞世尔,594,2710
细胞株,622,5038
电源开关,661,36280
微机保护,1078,11818
低压配电柜,554,13887
量筒,622,21007
光功率计,722,4611
铜鼻子,707,12323
盐度,1087,22926
高速离心机,1200,3781
ph电极,1274,8741
电能质量,609,7605
光管,2268,79024
液相色谱柱,888,5835
软化水设备,637,3280
雷迪,752,81312
变压,40802,883871
生化培养箱,728,2364
机房空调,824,22135
电接点压力表,731,5249
无线监控,1086,27485
凝胶电泳,547,9284
说明书下载,714,27407
电子地磅,1344,5058
江森,795,92483
寿力,956,10676
台达伺服,818,16512
实验箱,1386,15607
电机厂,586,35836
液压油泵,435,5705
速度传感器,1740,15100
分析测试,772,48411
电动球阀,1250,5029
固相萃取,1530,7067
流量传感器,953,7696
扬尘,802,117976
电子负载,786,5440
磁通,1898,30042
粗糙度仪,1208,4867
威尔,845,284739
在线监测仪,931,4615
旋塞阀,801,3432
双金属温度计,696,3406
安科瑞,515,5511
雷达液位计,678,3642
紫外光,342,7391
fag,1518,8429
防水套管,777,17017
蒸汽发生器,390,11700
量仪,16872,126555
滑台,569,37209
电泳槽,644,2809
手套箱,606,30220
干簧管,671,5286
换能器,660,7367
交流电机,541,18467
老化试验箱,899,2160
积分球,618,4506
甲醛检测仪,674,7199
电化学工作站,569,4621
涡旋,1221,15940
电子吊秤,1014,3125
电磁式,488,6858
本安,1139,54243
鼓风,522,9418
卸料,628,24880
电热丝,422,15116
gibco,701,2204
给料机,1183,10681
糖度,930,11731
预付费电表,666,5542
友声,759,6115
ysi,483,1666
谷轮,934,10888
周界,570,6767
三相异步电机,354,9895
梅特勒托利多,1080,4224
均质机,722,4668
清洗设备,948,26306
二通,898,19802
罗茨,3291,38332
脉冲阀,850,6888
气液,3549,336912
电气柜,475,9955
粒子计数器,709,2355
瑞士万通,477,1565
发热管,363,15186
投加,490,15951
接近,3949,179994
lcr,978,8715
伸缩节,359,16747
元素分析仪,862,3733
加药装置,762,4588
超纯水机,662,2697
气动元件,494,7017
凯氏定氮仪,622,2572
比重计,822,8382
可编程控制器,431,4959
启闭机,522,14896
氘灯,594,3135
水质分析仪,1003,3171
全彩led,1142,11094
永磁同步电机,297,10271
液压扳手,667,4061
电动推杆,392,5596
隔爆型,679,4377
洛氏硬度,1212,11550
防火泥,477,6626
直读光谱仪,676,2893
局部放电,605,4024
调速电机,1862,31184
注射泵,583,8813
制冷机组,363,12046
制动电阻,595,6453
荧光素,964,16070
分线盒,445,5048
空压机油,928,10699
水环式真空泵,575,2897
贴片二极管,885,8593
川仪,1682,29149
丝扣,751,38629
电容柜,781,17295
一级代理,845,17188
螺杆式,1670,18879
倾角,756,46481
变频调速,929,13538
串联谐振,921,7059
恒压供水,1020,11847
胎牛血清,603,2726
制粒机,538,8217
折光仪,861,5502
旋风除尘器,553,5498
局放,647,32204
气动阀门,680,4320
非甲烷总烃,424,8359
清水泵,548,5746
法兰球阀,1030,4535
高压蒸汽灭菌,538,6137
皮托管,568,2990
气体传感器,989,5427
气相色谱柱,754,5703
电缆故障,1298,7671
三相变压器,580,7020
摆闸,368,4650
吸程,850,7306
蒸汽流量计,862,4070
液下泵,787,3486
洗眼器,457,8301
验电器,793,8202
电动执行机构,661,3689
称重仪表,694,3637
洛氏硬度计,619,3248
镀层,748,20384
脉冲除尘器,1293,9297
农残,1375,68416
菌株,355,18149
扭矩扳手,804,6678
西门子电机,1423,11128
养护箱,627,4418
电机维修,1156,31065
绝缘手套,519,7673
翼闸,377,4629
拉曼光谱仪,598,2303
化工泵,660,4311
除垢,1038,24342
离心水泵,540,4994
液晶拼接,1365,9714
毛细管柱,617,3507
超声波探伤仪,688,3173
滑阀,487,4942
三辊闸,395,3315
正己烷,326,9769
文丘里,785,9963
摇臂钻床,383,8955
自吸水泵,571,4553
平衡机,713,12940
海水淡化,318,12964
宇电,770,11963
维氏硬度,1068,8117
硅磷晶,452,2545
马尔文,489,4899
定位仪,879,15833
自动排气阀,633,6972
防爆空调,704,2707
风镐,418,8155
恒温恒湿箱,1580,4855
涂层测厚仪,625,2478
cem,523,6412
2j,40,3393
高压断路器,995,10162
染液,288,7144
无塔供水器,339,4218
红外传感器,556,7032
单相电表,590,8487
高压水泵,501,5796
气动执行器,715,3130
熔点仪,809,3254
冷缩,555,34131
400a,327,7553
精馏塔,312,22212
密度仪,965,7485
频谱分析仪,604,3210
原代,270,16451
超声波液位计,585,2734
电子显示屏,446,16613
混床,610,7366
热敏,3215,113847
滚针轴承,371,8898
温度记录仪,736,3262
制样,903,303460
德尔格,532,10053
材料试验机,996,2647
丹佛斯变频器,634,4057
计量检测,564,20241
火灾探测器,602,10586
荧光光谱仪,666,2713
给煤机,419,5455
水压试验,628,15242
布氏硬度,933,7275
检查仪,791,9473
探伤机,720,4779
通信电缆,740,7715
琼脂糖凝胶,285,5416
倍加福,525,1911
rna提取,797,11711
活性碳,409,11587
老化测试,662,6770
倍福,801,11292
湿度传感器,1584,11059
南方测绘,532,7492
真空发生器,550,4056
密炼机,393,4026
光幕,853,60253
标液,585,18089
振动传感器,843,4284
防爆配电箱,867,2778
测速仪,737,7546
电器设备,326,23618
生化试剂,500,6251
湿度计,1453,17095
污泥脱水机,560,3329
滴定仪,1476,6899
圆锥滚子轴承,321,5624
PCR,7895,132150
莱宝,1185,85857
扭矩传感器,624,3755
旋涡,1216,21727
旋转编码器,559,4744
有毒气体,653,14126
真空设备,343,4960
高杆灯,344,9095
溶氧仪,1563,6201
测亩仪,473,4133
医院污水处理,623,7465
无油空压机,800,6404
永宏plc,368,5066
衍射仪,530,3880
试验装置,803,4415
测仪,56535,463094
管道式,979,13784
hach,562,2122
a系列,562,3546643
轴流,1019,13885
计量检定,403,16128
生物公司,2665,472383
量块,533,8971
手持gps,703,6141
烧瓶,556,18912
测功机,540,3947
紫外线消毒,1198,28098
直流调速器,596,3796
水硬度,954,22154
万向节,421,16309
分散机,627,4462
喷雾干燥机,553,2454
五金机电,332,38034
上料,599,118245
德图,692,80301
罗茨泵,1031,5524
警示灯,381,22321
普析,956,25252
博科,567,59983
底阀,691,4672
比色计,552,1627
高清摄像机,717,11405
插卡电表,669,8892
监测仪器,652,4974
椰壳活性炭,439,2981
真空吸盘,420,5400
奥豪斯,580,2504
网络机柜,364,7388
伦茨,447,7769
塞规,626,10414
溴化锂,530,13811
凝胶成像,821,2831
微生物检测,617,15982
拉力计,1293,5734
波纹补偿器,603,6131
测试台,627,5539
磁粉探伤,827,6115
法兰连接,673,18078
消毒器,1063,13171
载玻片,383,4770
水泵型号,1501,13802
热像仪,1446,7037
碧云天,277,14890
盲板,446,18579
潜水排污泵,578,2817
南方全站仪,665,6691
衬胶,912,12163
冷藏箱,671,9936
冷冻干燥,1190,8896
传递窗,589,6160
层析柱,584,4386
体视显微镜,586,1979
多路阀,546,11364
雷赛,255,72064
耶拿,429,2757
力矩电机,415,4121
伺服系统,327,6443
浮球开关,1058,6814
巡更,1063,15622
自吸式,744,7995
麻醉机,285,8765
分子泵,513,3138
数据采集卡,525,3302
安装监控,1935,85587
摇臂钻,255,10812
压差计,905,6201
可调电阻,450,6003
电除尘器,625,9710
天根,510,38495
镊子,387,18704
真空机,348,10100
袋式过滤器,646,3200
加热板,698,7767
电泵,779,13078
气象站,773,15402
高压油泵,459,18648
张力计,505,2180
操作台,480,16579
罗克韦尔,335,5495
抽气,455,13733
氧分析仪,2040,7490
排针,404,33610
有源晶振,357,3445
电磁离合器,503,5666
电力仪表,749,4537
水泵价格,1181,18818
在线式,698,22353
发电机价格,1298,21013
微波消解仪,535,2415
一抗,602,128011
真空泵油,593,5232
电气火灾监控,395,5715
流化床,695,28181
门磁,809,34866
对夹,6173,3462174
电机价格,2346,50028
红外探测器,888,8050
位置传感器,786,38933
压力阀,3608,47315
气压罐,723,10944
步科,508,19039
橡套电缆,806,5193
转子泵,610,4125
永磁电机,260,11861
电缆规格,1423,25443
atcc,495,3353
屏蔽电缆,1002,8963
化学需氧量,257,6864
流式细胞,1156,17103
激光测距,1612,14489
老化试验,1453,6260
制粒,1248,62895
罐体,304,18599
双向可控硅,402,6158
蒸汽灭菌器,601,5084
管式炉,600,5191
湘仪,823,5139
axygen,509,1518
针阀,1624,9775
测控技术,387,13245
倒置显微镜,540,1875
测厚,1338,24913
进样器,1331,6612
高通量,432,10651
氧指数,427,4507
洁净车间,443,7483
球磨,691,24222
艾本德,571,3228
补偿导线,624,3743
功率表,505,7599
电磁加热器,574,3552
有机废气,525,11129
消毒设备,599,11938
水泵叶轮,614,6677
条码秤,640,5082
保护开关,1265,33359
互感,13349,171133
qiagen,506,1915
洗板机,511,2328
岩棉保温板,418,5025
硬密封,1127,4166
华仪,2116,33681
计数仪,710,3438
洁净厂房,507,7054
匀浆,870,6215
冻存,1333,18800
铠装电缆,771,9934
偏光显微镜,497,2322
烧结炉,452,4776
捷豹空压机,386,4505
共模电感,358,5562
温湿度记录仪,623,2055
荧光染料,366,4398
工业吸尘器,573,4158
万用,12109,261668
料仓,460,41894
真空滤油机,541,1565
钳形电流表,461,4472
托普,476,60024
汤浅蓄电池,488,2532
运动粘度,557,9426
熔丝,578,18484
工业除湿机,629,2338
反渗透设备,702,5507
化学仪器,892,19324
温度湿度,1068,33473
安防系统,561,18482
电加热管,443,5642
开炼机,385,3063
溶出仪,625,4148
端子排,610,9134
染色液,452,10410
控制变压器,701,6868
喷雾机,385,12320
工业平板电脑,322,3625
激光粒度仪,754,3830
进口轴承,498,5824
汇川变频器,553,3891
空分,234,33996
炉温,1255,24159
高压试验,1354,15105
光谱分析仪,567,2875
电子尺,435,5226
对夹式,1058,4543
监控录像机,422,12938
废气治理,347,10293
超声波传感器,740,5180
耐驰,380,9486
电热套,607,4246
模拟量输入,448,5983
浮子流量计,515,2217
恒温干燥箱,785,3333
酸雾,663,11572
乳化机,522,2796
琼脂糖,689,10851
远传水表,600,4392
山武,447,29672
慢病毒,297,9726
太赫兹,298,9284
水冷机,714,13823
轮廓仪,446,2629
气浮机,404,3347
超声波测厚仪,573,2181
除臭设备,358,3838
小柱,454,14076
无刷直流电机,215,6442
力传感器,1088,8673
日置,491,42860
地磅秤,788,2462
光电二极管,300,3646
天然气报警器,543,4938
玻璃反应釜,777,3340
台达触摸屏,498,7263
在线检测仪,905,3814
加样,446,99083
显示仪,2248,118079
光分路器,382,2752
拉马,694,81903
电磁换向阀,555,4209
液压设备,415,13164
废水处理设备,426,4008
真空炉,253,4686
泵头,799,17977
雷尼绍,376,3374
不锈钢法兰,816,9410
串口服务器,365,3277
氮吹仪,665,2040
定氮仪,1209,5273
刮板机,236,6576
仪器校准,861,8437
收集器,456,14421
北京时代,590,40245
称重系统,652,5480
阀门厂家,597,4424
衰减器,405,4748
低压断路器,435,8221
紧急切断阀,470,3834
柱层析,317,4485
力矩扳手,388,3854
胶体磨,426,3392
提升泵,704,8523
吸水泵,1109,11905
光纤传感器,791,6121
低温等离子,362,10051
不锈钢球阀,1209,5969
场强仪,497,1905
切换开关,528,7742
动平衡机,323,5125
磁力搅拌,1916,7842
精宏,518,3217
优利特,311,5417
直流接触器,498,5343
轴承价格,698,11823
吊秤,1801,6295
齿轮减速器,488,11177
拉伸试验机,603,1863
高压变频器,392,5408
防火包,421,4181
陶瓷电容,514,7085
计量箱,596,9043
电控柜,287,8042
人机,2544,889167
降尘,576,17753
试剂瓶,374,7045
除垢剂,435,7684
干涉仪,475,8952
真空机组,404,2143
旋转粘度计,458,2011
数字示波器,646,4832
吸头,451,8234
图尔克,456,2181
剩余电流,425,6766
6sl,17,165
聚氨酯保温,1785,16532
biorad,410,1757
曝气机,436,4012
搅拌罐,342,8983
薄膜电容,453,5108
wtw,459,2347
法兰蝶阀,1014,5613
防化服,399,5572
安检机,344,19993
电磁阀线圈,619,4510
智能仪表,377,3525
凝结水,311,5401
耐震压力表,600,2675
chroma,462,3056
推拉力计,599,2405
温控器说明书,575,4596
恒温振荡器,671,1365
伸缩器,405,4805
变频水泵,1235,16517
铜球阀,490,5292
松下蓄电池,543,1694
脱气,335,4612
防爆电气,558,9763
变频器价格,807,5089
盐度计,455,2113
灭菌柜,402,6340
立杆,578,52201
超声波焊接,539,9083
空压,424,16545
在线监控,441,11845
汽蚀,612,5320
数字电桥,547,2820
氯化铝,1283,30809
轻触开关,342,6152
自动化控制,559,15771
转膜,391,12166
索莱宝,375,1966
岩棉复合板,305,4409
离子交换,1963,29284
恒温水浴,1532,5846
磁力钻,402,3641
盲样,263,13746
活度,615,34865
液压机械,265,19749
安泰信,420,3410
vs1,237,5925
凉水塔,253,4816
气动扳手,473,5369
研华工控机,316,2665
数显卡尺,428,4451
重庆川仪,477,2511
电阻丝,286,10705
ts2,49,842
cas9,177,4068
土壤水分,519,4425
视频矩阵,617,5897
电源变压器,681,14209
苏州一光,410,2429
neb,327,4175
冷凝管,357,15343
电线价格,611,20037
速测仪,556,2362
千分表,609,5572
静电除尘器,281,3313
排阻,431,10453
纯净水设备,464,3665
退磁,372,7198
处理机,375,12993
摆线,1580,19332
ffc,296,6014
b超机,469,5579
欠压保护,328,8644
电阻箱,575,4530
上样,484,206437
监控立杆,321,4839
水分测试仪,486,2278
光谱分析,1142,11542
电刷,322,13205
低烟,459,18403
匝间,347,4615
防爆柜,827,6115
测斜仪,431,3679
中水回用,345,4109
气化器,466,4925
介质损耗,471,3258
扩散泵,408,2159
hbm,423,4659
ic卡水表,871,5442
氧化锌避雷器,455,2819
电位差计,496,3426
溶出,991,44650
湿式报警阀,338,9687
对焊,10337,758555
电机驱动,1830,51447
粉尘仪,1288,5289
插板阀,445,3463
微球,271,51322
荧光素酶,342,3684
细胞冻存,488,4918
塑壳,1826,65670
肖特基二极管,308,4719
海能,393,67244
ndj,534,1730
无尘布,440,3164
高速球,536,4580
气动马达,439,3275
天康,910,62268
里氏硬度计,453,1753
臭氧机,295,4391
消声,1505,56073
量规,706,58506
电流继电器,570,3795
聚合酶,229,8624
料器,888,22683
产品目录,323,19895
无线传感器,552,8018
无纸记录仪,531,1805
西门子系统,232,5019
细胞因子,237,9948
氢气发生器,425,2183
压滤,6233,46927
收尘器,360,5354
推杆,849,24351
密封材料,247,6456
防爆开关,1074,8409
高压阀门,367,3544
混匀,698,8370
排水泵,324,11176
风机厂家,860,10138
刮板输送机,269,6308
纳滤膜,286,4274
康明斯发电机,445,5801
电阻炉,768,6661
溶氧,3941,112945
曝气器,498,5920
防潮箱,445,4292
抽油泵,377,5386
电机保护器,699,6446
维氏硬度计,471,2260
红外线测温仪,479,3334
谷轮压缩机,582,3752
洗瓶机,418,5578
阀门型号,727,5487
气体探测器,1027,7447
测力计,511,14870
板框,1721,31017
调制器,442,7401
巡检仪,735,3912
碟阀,513,3385
jdz,218,1550
均质,1583,32221
低压开关柜,548,10402
高压灭菌器,388,2474
yjv电缆,1356,17845
运动控制器,230,3469
落锤,400,3933
防爆箱,2931,12468
红外测温,2237,14370
ksd,434,5726
照明配电箱,492,7804
盐雾测试,413,9051
液位控制器,504,3596
测漏仪,1329,8586
镀膜机,354,7052
对夹蝶阀,639,2867
三通球阀,811,3024
电容补偿,1287,21476
刮泥机,401,4187
抽沙泵,332,2246
可调电源,764,12272
开山空压机,571,5216
hrp,351,5409
