根词名称,行业词数量,长尾词数量
lnk562pn,26,68
opa2333,25,100
rs808,27,72
viper17l,26,211
qfn32,21,275
ad8138,24,99
sgtl5000,25,105
smbj15ca,21,74
ad421,25,126
xc3s400,18,74
atmega16l,21,108
rd15hvf1,28,93
a3977,25,83
adm3053,27,70
lt1763,22,50
lt1764,23,55
ad9516,20,105
top223,26,186
as1117l,22,82
pal007a,28,76
a19t,25,199
hcf4052,25,71
bp2833d,27,175
16c554,25,105
tny275,27,118
pt2314,24,214
6n60,28,162
24lc02,24,80
w25q32,26,384
97a8,27,167
2sc3281,28,121
clrc663,24,93
irf9530n,23,75
irf5305,26,90
mic4424,26,40
xc6206,22,180
top223y,27,136
uln2003an,24,137
vp251,23,58
lf353p,22,95
tyn812,25,88
xc95144,24,62
tc4069ubp,27,58
tl074c,20,83
stm32f100,25,177
m27c512,24,69
usb2514,24,98
25l3206e,25,86
b0505ls,18,42
ir2136s,23,138
bc557,26,51
pq30rv31,23,46
ad9834,25,158
d2822,28,249
cd4050,27,85
sb240,24,60
sr506,21,101
2sk2850,24,64
1h0165r,27,62
tip31c,26,145
hl2608,27,74
mc33886,26,98
aic2863,17,59
112d,11,180
bd243c,26,78
sn75176,25,175
bta41800b,24,87
tja1051t,22,41
74hc05,25,59
rc0603jr,19,47
160808,56,316
lm7824,30,151
103at,19,85
msh9010,18,65
bm1084,25,71
cp1w,18,561
elmos,26,235
cd2399gp,26,90
7m0880,26,80
20pf,25,266
mp1484en,22,73
mc7805ct,22,56
smbj6.0,1,4
cs8416,22,295
lfe3,19,52
btb08,24,82
cd4021,26,67
ml4800cp,23,48
alc5616,24,69
bcm2837,26,219
bcm68380,24,63
au6210k,25,111
ad654,25,74
2n6027,24,81
but11a,28,70
2sa1494,27,136
cs493263,22,51
tny275pn,26,67
1n4734,24,60
1n4734a,23,51
cd40107,23,43
sst25vf032b,23,30
az1084s,14,45
thx201,25,129
471k,25,282
pic18f,22,505
p181,23,265
d669a,26,136
sca100t,22,114
fm24c64,25,52
ad592,21,73
sja1000t,23,95
rtl8211e,18,220
5h0165r,25,72
lt1083cp,25,115
fm24cl04,21,44
tps54340,24,92
lnk626pg,22,87
10n65,24,127
pic18f452,21,104
tps767d318,25,57
en25t80,23,83
24lc128,23,46
mmbt4401,22,73
bas40,13,32
2n4403,26,79
pc123,27,238
tlp559,26,58
bss84,21,50
tja1050t,22,76
tda7266sa,23,146
top222yn,24,69
ss16,22,509
mc34018,23,99
opa695,25,118
irlr7843,23,88
ar9342,23,135
chq1838,27,70
cr6842t,22,69
pic12f629,25,149
ir1150,24,63
ap4310,25,164
la4282,23,103
tyn612,25,96
p6ke15ca,20,57
pic16f,25,550
bta26600b,24,62
104k,18,523
104j,27,385
2sd669,25,86
w25x16,20,220
ld1117ag,23,66
bc847,22,73
tea1755t,25,145
d10xb60,24,56
stk4182,27,136
74hc393,24,109
jcs4n60f,24,49
4871,89,1134
moc3051,20,69
sw338,24,151
ucc27324,23,64
stm32f103vbt6,23,78
74hc86,26,88
l7818cv,27,49
csd18532kcs,24,32
ap8022,25,160
epm570,24,160
pic16f74,22,84
p2003evg,23,56
lqfp48,23,219
20n60s5,27,133
c790,19,258
e13005,17,115
ps219a4,23,67
49720,93,1604
3554am,25,99
74hc125,24,85
yd1517p,24,76
800bw,19,45
td62003ap,25,42
hf115f,22,131
4403,81,1655
bk3231,24,121
irfp460a,25,97
opa1642,25,120
skiip,68,247
nct5532d,21,52
cd4514,24,73
e13009,20,139
stm8l152,23,334
tny280,22,155
lp2985,19,62
a3144e,22,105
2dw232,23,95
2dw234,23,74
4mhz,24,308
mega48pa,21,76
az431an,16,33
ina333,24,123
tlc1549,24,149
lm393n,22,119
lm833,24,189
bc417,21,187
la76931k,27,244
si2306,20,77
80c196,23,121
4558c,23,160
top246yn,24,150
mc33067p,22,37
2902,199,3895
ad713,25,87
icl7662,17,64
ads7843,23,123
rjp6065,19,82
1n4735a,23,52
29f64g08cbaaa,23,43
sg3525an,27,160
spx3819,22,81
2sc1623,23,68
z2062,15,46
tny276,26,210
k40t1202,23,70
2sa1215,24,94
ao4407,23,91
pca9555,22,86
hk23f,16,44
k1358,23,208
irf1404,20,120
ta7343ap,23,46
uaf42,23,106
xc9536,20,79
tsl2561,22,239
4093,207,1910
smbj6.5,4,6
2sc3264,25,76
bu806,24,60
ao3407,23,105
tny268,26,109
ob2358,26,66
top247,24,177
ad627,23,112
tc4001bp,25,49
mic5205,17,33
st5g,0,1
top245yn,23,109
b1205s,17,45
tmp86fh09ang,23,47
stm8l101f3p6,22,48
m51957b,21,35
sn74hc14n,24,51
at24c32,25,195
apl5930,21,71
opa627au,23,128
uc3842an,22,139
200wna1,25,43
bta26,18,80
vceo,25,196
cxa1238s,24,63
dm0365r,20,95
hf49fd,19,71
k25t120,23,125
stk4191,22,192
cd4075,22,51
mc14553,19,71
sc1124dg,20,42
td1501s50,22,36
102m,20,340
xc7a35t,21,62
6lb184,21,76
hk19f,19,74
ob2269ap,25,108
2sc945,25,91
yda138,15,73
saa7327h,23,45
fp40r12kt3,23,58
tip31,23,72
tny278,24,152
max3490,25,140
mc145027,23,47
s9s08dz60,21,46
irfb3607,24,127
ps21767,23,83
hx8872,16,40
tip3055,25,88
max3160,23,53
tny176pn,23,123
ld7575ps,22,101
ugn3503,22,51
1n4727,23,52
sp50,18,523
lm35dz,22,133
hc14,23,129
tb1238an,26,228
dm9161,22,206
ad844,22,110
l6599ad,22,130
triquint,22,77
164245,115,317
431ac,24,71
tpa3130,18,140
ep1c3t144c8,19,39
24lc16b,19,37
isplsi1016,10,28
stc12c5616ad,22,62
bat85,23,95
tny267,22,89
lm1086,19,73
tpic6b595,21,68
2sc3280,24,145
top222,22,104
tms320vc5509a,22,62
ads8364,22,55
til117,22,134
irf5210,22,52
uc3843b,19,198
ar7241,22,231
p60nf06,22,109
ad8032,21,80
mjd122,20,78
ssc9522s,22,86
fm1702sl,22,256
pcm1770,21,74
m25p64,19,61
78m09,25,109
tps767d301,23,78
opa656,22,61
az1117d,15,41
k9f1g08u0d,19,85
d2f,4,540
12f508,21,113
ksz8863,19,82
t6322a,21,56
att7022,23,289
tba820m,22,88
l7808cv,25,66
sb260,23,103
pic16f676,22,126
pic16f505,21,58
222k,23,153
smbj,404,1476
pic16f1936,22,68
74hc08d,22,75
a332j,24,97
cs5530,21,160
tl084c,22,118
tpc8107,23,82
apw7120,23,60
byv26egp,22,39
sm712,17,66
m51995afp,23,74
tlc336a,28,81
ncp1654,22,187
k6a60d,23,72
ap3041m,20,120
ob2358ap,21,72
pf21156,24,252
cs5171,23,112
bq3060,22,137
76810,85,1338
lpc1766,22,156
tip147,25,133
54331,68,510
tda7375,25,112
itr20001,22,69
mitsumi,20,203
bs84b08a,21,70
24c02c,21,128
rt8120a,21,69
stk4211,19,73
ir7843,21,77
stk4151,23,114
kd9561,23,128
mc14017bcp,24,50
ht7130,16,66
k20t60,22,94
adv7511,22,137
irf510,24,94
74ls121,23,146
ltc4054,21,151
bcm5396,21,118
opa2335,18,51
pic16f1823,16,85
stm8s903k3t6c,19,43
3dg12,21,144
74hct14,20,49
p421,24,200
1200p100,23,77
atmega48v,19,44
74hc377,23,60
pic16f57,20,94
lm2576hvt,18,43
fh26,14,57
b331,23,177
sgm2036,15,42
4504,89,2014
stm32f105rbt6,22,77
top221,22,85
opa445bm,22,87
h5tq4g63cfr,18,43
fsfr1700xsl,23,57
nct6779d,18,43
d25xb80,20,84
a7800,24,255
pr6229t,20,61
lnk305gn,24,49
ad834,23,72
k4b4g1646d,19,44
btb06,18,67
cp2103,20,67
ht1381,22,96
viper22,24,289
az7500ep,17,76
yd2025h,25,62
2sk1020,24,46
sx671,13,96
2n1711,23,126
74hc160,18,147
e13003,23,122
pn8024r,23,278
1n4149,22,37
1n4728,21,99
stc12c5204ad,21,27
la7830,25,165
la7846n,22,79
itr8307,21,71
opa2227,21,94
tyn412,23,79
ep2c8q208c8n,20,34
az1084s2,20,38
fms6502,21,53
fsgm300n,21,102
dl0165r,23,105
br2032,21,96
isd4002,20,65
fr9886,20,162
bc639,20,46
pic16f1829,18,87
bat54a,22,74
lm4610,27,233
lm7915,21,93
lm2678,21,102
m54123,22,72
max1487,21,114
h331,21,97
it8720f,19,70
act45b,17,28
alc5640,18,82
10n60c,26,170
ncp1207,24,128
lm3478,22,143
tda8177f,23,87
sn74hc164n,21,106
tny279,23,103
ir2101s,20,129
3807,71,2261
tsumv59xus,15,99
top223yn,19,158
cd4052be,22,77
cd4002,19,51
ft2232h,21,119
xc95144xl,21,53
h9c,13,66
tlc2272,20,81
q0765r,23,216
4275g,21,46
b1184,23,79
f6456,21,69
smaj5.0,3,12
max3085,21,54
irf640n,21,232
817a,23,112
sta339bw,17,65
2sb772,22,69
1n4005,21,58
lf353n,26,77
n60,20,1913
ru7088r,25,121
lm4040,20,62
mje15032,23,63
opa2111,21,184
cxd3142r,21,60
2sa1013,23,56
m57962al,20,152
mc33262,22,75
6n135,21,85
112lm,18,78
sgm358,20,90
fqpf,163,551
h27ucg8t2etr,19,31
ds2431,21,183
pic16f873a,11,34
bt137600e,23,71
p1014ap06,21,155
lm1117t,16,53
pq30rv21,23,27
3843b,21,260
ds2y,9,44
hk3ff,13,58
ob2273,24,220
au6438,21,93
rtl8201cp,19,80
13nm60n,21,64
k80e08k3,22,86
15n10,18,95
tda7564b,23,147
2sa1015,20,74
cd4082,21,55
r315,22,318
ad976,21,71
m430f149,20,61
cd4017be,24,90
lm340t12,23,41
bpw34,21,55
4n33,20,119
stk4132,20,80
bt136600e,21,83
ob2263ap,21,110
pic16c711,15,66
3ax31,27,191
1r5,22,225
hy4008,24,93
rc0402fr,20,82
94v,6,2330
cd4030,25,76
74ls157,22,75
mp2482dn,20,42
42ctq030s,22,33
pic16c57c,18,83
26ls31,21,110
sn7407n,21,42
26ls32,22,101
at45db321d,19,38
h1601cg,20,39
78h12,22,73
78l15,25,96
ad536,22,130
lf356n,18,109
33gb,14,70
fan7382,18,81
74hc74d,16,72
ncp5395t,17,32
b772p,21,89
selc2010m,22,99
bck0,16,34
hef4093bp,21,46
lp2951,18,64
sm1628c,22,39
16f,16,1159
txs0108e,21,97
9s12,20,255
ncp1251,19,199
mje13005,20,71
mpx4115,22,173
uln2804,16,77
stv9118,21,73
bta08600c,19,80
as393m,19,28
tlv320aic23,21,62
tlc555,17,92
ucc3804,21,51
ads7816,19,48
tlk2711,20,100
mje,352,1548
ad780,21,336
ref192,17,52
fm1702,20,346
tms320vc5509,20,50
max2659,20,46
irf630n,18,82
atmega16u2,16,92
10r0,22,105
78m15,21,68
tm1668,20,302
4n60c,23,115
2sk1530,20,76
cxa1691bm,22,108
a3p250,15,40
yg902c2,21,88
tpa3110ld2,22,95
adm3202,20,35
ba15218,19,61
cd4020,21,85
lm285,19,74
hcf4053,23,39
ref02,19,71
c1971,22,93
8au,15,61
at86rf212,19,25
adc0801,20,55
1r0,20,315
dse160,12,29
sn74hc04n,21,53
fr024n,20,69
ep1c3t144c8n,19,33
mur460,21,214
ru75n08r,21,78
csne151,12,32
icl7555,18,43
mc9s08,20,110
ha17393,15,57
tps40057,21,166
k75t60,19,70
bss123,18,64
40n60,22,207
s3f9454,17,124
cd2003gp,22,106
lm350t,20,53
eh16a,20,91
opa548,21,77
tc4066bp,23,39
60n60,22,99
pc847,17,73
tms320f240,20,91
ep1c12q240c8,21,32
7805ct,23,101
4094,151,1942
lmv321,20,106
top232p,19,48
ob2535,20,67
mmbt2222a,20,53
iso124p,19,46
irf9z34n,21,47
mr2920,25,69
d2030a,19,221
ap3842cp,20,67
ba5406,23,85
cd4028,22,95
m24c02,19,53
bta41700b,20,83
tm1629,19,158
rtm875t,10,56
kbpc2510,22,117
ssf7509,20,120
am3352,21,359
tc4424,20,57
ep4ce10e22c8n,18,29
top247fn,20,107
top227y,21,52
sb5100,20,231
me4057,17,57
33063,81,517
stm8l052r8t6,19,44
stm32f407zet6,19,142
hcf4060,17,47
1653a,22,164
bq76930,20,157
24c64wp,22,58
24lc02b,14,40
bb910,18,129
mur1660ct,20,56
40106,161,868
fr154,26,88
p549a08,20,38
74hc390,19,127
2sc2921,21,88
k7805,13,121
at25256,18,44
pq05rd21,26,46
lm4610n,20,77
hy3208,22,66
1200ap40,20,50
xc7z010,19,72
kbp206g,22,41
t62m0001a,20,70
7mbr50sb120,15,33
lm301,21,83
reel7,15,72
80c32,18,100
sap15,22,256
3302e,15,21
sst89e516rd,18,33
fgh40n60sfd,20,34
g962,10,45
upk2436,19,78
ncp1252,20,165
at28c64,20,66
008g,15,48
ld7535,23,154
top233y,18,39
tpa3123d2,19,79
stk760,10,22
as324m,18,58
fna41560b2,17,51
epcs4si8n,19,36
sp485een,15,54
smd110,20,72
s3f94c4ezz,15,47
srd12vdcslc,18,47
tda2040,19,137
c8051f500,19,135
ob2283,20,39
2n2219,21,77
qca9531,18,489
c3182,22,68
lnk625dg,19,83
tc4056a,20,94
tdf8541j,19,67
mmbt5401,20,64
sk54,19,87
pic12f683,13,100
82c55ac,14,26
mt3608,18,260
88e1116r,15,28
ff450r12kt4,18,54
tda7496,24,192
74hct,19,94
c5706,20,85
g80n60,18,61
lnk500pn,18,50
4559,51,760
in5404,19,103
bc546,23,101
13003a,19,81
mur3060pt,20,56
a103j,19,157
kbpc1010,20,118
la7833,19,166
4054,163,3142
twh8778,19,79
tps65161,20,105
p6ke30ca,19,45
l7905cv,21,74
h5tq4g63afr,19,49
3845b,20,164
tsc2007,19,69
max811,18,57
cd4520,19,43
mega88pa,18,70
attiny,296,1513
sn74hc573an,19,44
at24c01,22,136
ad711,22,110
ca3130,20,57
47uh,19,204
ao4407a,17,51
qfn24,18,174
fsd210,23,91
a6052m,20,73
aic23,19,117
hcpl3120,16,104
ps2701,16,61
kc05,19,100
cd4541be,20,80
ka7812,22,126
cd4069ube,20,61
74ls393,19,71
ua747,17,81
ka431,22,114
irfz34n,22,55
mur860,19,67
bd9270f,23,39
25x40,22,256
mbr20100,17,88
dm311,18,121
acs758lcb,15,35
stc12c,20,216
sd4842p,19,70
22uh,19,191
sd06,18,69
12n10,21,46
ob3350cp,19,195
ramtron,20,72
dap013c,18,63
so16,19,115
uda1380,18,48
lf412,18,103
mip2f2,20,49
8n65,21,112
irs2092,22,407
irfb4227,16,53
29302t5,18,33
rtl8201f,16,104
lt1963a,19,44
fgh60n60,21,55
an5693k,23,35
dm0465r,21,125
tl072c,20,100
mje2955t,20,34
lpc2294,19,156
tl071,20,82
sg3526,22,84
2sc2383,18,51
tlp251,19,88
xc7k410t,18,54
c5929,22,77
b628,18,159
5218a,22,85
ncp1337,19,84
irfp240,23,170
d15xb60,18,80
mc34118,20,61
bta80,13,36
fm25v02,15,43
cd4071,20,59
7406,61,1029
se8117ta,21,114
4n65,19,160
njw0302g,21,93
pic16f1503,14,84
tny254pn,19,56
1114p,12,50
lm334,18,154
td1509,19,51
2sc1971,19,62
fga15n120,20,120
ta8211ah,20,62
rtl8188,19,567
lmv324,17,127
fm25v10,11,40
top222pn,16,45
2a165,20,46
mcr22,6,43
tda4863,17,67
tda6111q,22,116
ob2226sp,20,185
mt47h64m16hr,13,30
xc7vx690t,17,87
ft2232,19,261
ht66f0185,14,93
bat12,13,77
ap1534,19,70
1608b,23,189
hcpl7840,19,89
la1851n,20,40
cs4334,19,51
ksp2222a,19,44
ncp1337p,20,97
mc145152,18,49
sn74ls00,16,50
cd4504,23,54
hd14069ubp,18,31
saf7741hv,20,56
adg408,19,55
tda3653b,21,67
uc2825bn,21,43
y2010dn,24,50
mds100,18,43
lm2937,13,42
l9110h,17,118
8a01,21,250
lt1028,23,163
n4646,13,17
t60404,13,24
tlp293,12,34
tas5630,20,145
abs10,19,234
25l1606e,18,60
mb95f564k,19,41
tda9370ps,21,104
epcs16,19,132
k4b4g1646q,16,33
cd4096,19,65
mj11015,16,53
gal22v10d,12,47
ua723cn,19,44
74hc85,19,156
fch20a15,17,35
si4010,16,99
aic2862,14,33
hx1188nl,15,24
tja1021,16,74
uc3845bn,19,55
stk4221,19,45
tl431ac,18,61
bq2057,19,87
atq209,17,46
qca8337,18,63
at24c02c,12,55
ob2225,19,37
lm111,18,88
irfbc40,19,52
tny274pn,21,80
lnk564pn,18,100
1n5400,17,45
ssc9512s,20,80
bts432e2,18,29
1n5404,20,83
1n47,18,91
la76810,23,450
tda11105ps,20,102
sn8p2602bpb,19,38
2sc2073,19,69
bit3260,18,104
ad7934,8,28
lis3dhtr,17,45
ep4ce6f17c8,17,57
az1045,10,14
xl4015e1,19,132
1a05,12,54
rda5807fp,18,98
sp706,17,77
txb0108,16,60
78l08,19,70
74hc175,17,63
4803a,18,115
xc7a100t,17,83
mc14066bcp,16,43
ad620an,23,102
max3232cse,17,51
nec2501,20,106
ad7888,17,66
ad524,18,47
2sk3018,19,41
tm1637,17,568
ba5104,16,89
max13487,17,156
mc68hc908,20,72
j6920,14,382
stk0765,18,68
12,19,267
sw209,19,147
78l06,21,62
ir21844,18,46
opa627sm,18,61
ad5422,20,72
tl5001,18,67
mt8880,18,91
ade7753,18,58
adv7441a,18,54
tda7851,19,295
25q32bsig,18,39
tms320c6678,19,251
tle4275,19,58
c5v1,15,61
fan7313,18,73
cdrh127,16,59
7lb184,18,42
scb0,12,26
mmbd7000,16,34
220uh,20,113
sa5888,20,41
aduc845,18,66
pt6311,17,130
k40t120,18,100
epm7032,17,47
pm25ld020,14,37
hy1906,14,83
11n60,18,143
op1177,18,28
78d05,20,53
40t120,21,118
aod4184,16,45
6b595,19,54
ad420,18,66
8035,126,3182
tdf8546j,18,112
470k,20,438
471kd14,18,38
lf351,20,84
uba2071at,18,41
tc4069,20,71
top222p,16,38
twh8751,20,55
tda1517,20,156
wm8978,15,203
ltc2943,19,55
2sa1295,19,83
ss32,17,281
lm353,17,120
d3sb60,20,58
eupec,19,115
pic18f4520,17,63
3590s,13,121
101k,20,282
kbp208g,17,74
lx6512cd,16,41
irfp4468,18,90
h11l1,19,64
stm8s103k3t6c,18,32
mic29302wu,19,79
pic18f45k20,18,28
p29st217,23,154
cd4522,19,58
aic1084,11,28
it8518e,17,72
74hct245,19,61
t3.15,0,18
top244,18,148
mj11033,19,118
la4508,18,160
sn8p2501bpb,18,43
mb10m,18,159
la4625,20,53
isd2560,20,116
cd40106be,17,60
adv7179,24,51
jn5168,15,118
1117m3,16,76
xr2206,19,89
hef4093bt,18,49
gpm8f3116a,17,49
sg2525,18,84
74lvc,18,89
tip36c,18,77
sa5.0,5,15
iso3082,19,102
lm723cn,17,108
d403,17,195
tm1640,19,364
2n222,19,148
pic12f615,17,57
20n65,21,134
mg811,18,219
sdin8de4,12,23
a3967,17,96
atmega1280,17,71
vqfn,22,242
103aiw,18,35
tny277,22,130
74hc4053,19,66
cla50e1200hb,17,31
dd311,19,57
rhrp8120,19,39
lt308,11,28
sitronix,17,32
x9313,18,83
pq09rd11,20,34
br1632a,11,16
ft232bl,17,97
opa111bm,16,62
82c79,19,47
p55nf06,18,71
epm7128,18,133
tja1040t,18,50
lsp5527,19,49
51021,23,448
b0512s,15,47
ba10339f,20,36
bt8110,19,81
c4558,18,77
adf4002,22,85
74ls299,20,62
ob2223ap,17,99
top242yn,17,86
hv9910b,19,66
1n4744a,17,49
c0805,21,143
ft2232d,20,125
g3vm,14,81
smbj18ca,17,34
max485esa,16,85
strg6551,16,44
bcp53,15,50
ip101a,17,41
ob3356cp,18,46
tda7562,20,117
pic16f1824,15,79
tny266,24,117
c9015,19,142
1m0565r,19,45
la4705n,19,43
ip175c,17,54
70tps12,19,72
dh7107gp,17,38
qfaa,23,62
5m0265r,19,56
r7g,1,19
stm8s005k6t6c,16,36
cs2n60,15,35
ats2506,20,88
ld7577,18,51
op27g,15,58
fm25v05,13,23
apl1117,17,48
lt4356,13,33
bc548,19,73
mc33067,20,45
lm393ad,14,34
necd882p,18,46
adm483,18,45
stc12c4052ad,18,50
qfn16,17,138
pci9030,15,50
1n5401,17,109
in5817,19,100
in5399,18,199
tda3654,20,187
lc863524c,17,97
stm32f103t8u6,16,39
atmega48pa,16,46
stm32f103rdt6,14,22
1n914,17,67
24lc16,16,47
am2301,17,206
xr1075,21,206
5n50,19,104
msp430f2132,17,46
adum1400,16,50
5v1,17,583
icl7107cplz,17,37
cy7c63813,16,70
m12l16161a,21,42
pesd1can,12,45
ad8310,18,63
mx25l3206e,15,48
adm485,19,72
lm234,14,75
s1a,19,488
l6565,19,82
tsc2046,17,72
smf05c,13,69
16mhz,16,333
3122v,16,59
tyn610,19,96
sot25,17,130
la4440,20,110
p3004nd5g,18,27
mst717c,17,34
w25q64fvsig,12,25
w25q64fvssig,15,48
332j,12,117
1n5406,19,61
epm7128slc84,14,34
tds2285,19,121
zmm,100,951
cs630,18,97
mc80f0604b,16,39
c3v3,13,43
dac0800,18,50
mdp7n60,18,53
5m02659r,18,67
hy1707,12,128
bu102,18,53
opa2350,17,123
tms320c6747,17,78
bc847b,14,48
lm1876t,18,59
mje3055t,18,58
mjl4281a,18,39
d4184,16,203
mje15030,17,61
atx209,17,33
3br2565jf,16,44
hd74ls00p,17,65
6n139,18,85
ltv817,14,50
ep2c5t144c8n,16,48
max705,17,52
g20n50c,17,69
irfb4110,18,79
cd9088cb,18,60
60r580p,17,54
irfp360,18,78
davicom,16,50
h27ubg8t2btr,12,29
x9c104,15,111
top255yn,19,72
top250yn,21,75
top221pn,19,54
top227yn,19,75
act244,19,61
pic16f688,13,38
8025t,13,108
hfj11,12,19
top249,19,128
cd4029,18,117
es56028e,20,39
tlc4502,16,51
sc1117dg,13,70
a1302,17,126
rtl8367,17,68
ir2106,16,83
pt8211,17,65
2n6028,17,54
max1978,17,76
tny290pg,16,46
lm1036n,18,110
aod403,18,54
2sa1216,18,94
75451,73,174
isl6312,16,58
2n7002k,15,91
gal22v10,15,53
bs0150ms,12,19
c2611,18,70
11n120cnd,17,45
bcr50gm,16,41
lm138k,17,40
74hc32,17,98
cd4502,18,34
ps817c,16,96
74hc4094,17,48
cd4025,17,31
opa335,17,46
sp3485e,17,75
f3nk80z,17,48
lfxp2,13,22
ob2223sp,17,88
bav99lt1,13,21
gd75232,19,72
lm301an,19,34
al3a,9,27
pic12f1822,15,76
bmi055,14,48
lm368,17,92
tpa3113d2,17,77
2575,229,2809
eh11a,17,104
2r2m,13,122
ir2104s,18,203
tja1051,16,77
max3232ese,15,71
1117c,14,90
mbrf20100ct,16,45
cwp71,18,67
njw0281,16,87
lm7909,16,49
74ls93,18,148
tc4428,16,43
mix2018a,17,77
acs712elctr,11,18
k6a65d,17,51
vm05,12,330
100hip,7,34
tda1387,17,118
cm2801b,16,72
stc89c54rd,11,23
mt47h64m16,15,34
irfp,914,4215
pc817b,18,122
irfp064n,19,70
up0109p,16,46
opa445,18,94
stk672,10,27
btn7970,17,39
skkt162,17,33
hef4081bp,16,35
mdp11n60,20,66
sn754410,15,24
it8772e,17,61
max3491,16,70
r5f2111,18,27
ch440g,14,22
sap15n,16,62
ad8610,18,70
tfa9810t,19,93
stk433,12,46
16245,96,321
ta8427k,22,213
fa5528,22,35
pic16c54c,16,48
zmm5v1,15,67
ht7530,14,40
lm308,18,56
lcr0202,18,64
sn74121,17,32
tda16888,18,65
udn2916,16,42
bq29330,16,55
sf28,17,158
es2d,16,80
irs2092s,16,202
stm32f030f4,15,203
as179,12,22
max708,16,80
75452,44,107
max491,16,44
az432,15,37
bcx53,10,31
tps3828,11,14
sn74lvc4245,16,31
dac7512,20,100
ir2233,12,42
ad7734,16,57
em63a165ts,12,19
lm2587,13,127
max274,16,64
ad8561,17,50
nce0110k,16,41
is61lv6416,9,22
max17126b,18,126
lan91c111,15,41
psm712,13,41
7n60b,17,94
ta8227p,19,62
asm1083,13,39
lm317k,16,177
lm317lz,17,67
ta7666p,17,41
mt9m001,16,62
70tps16,16,66
icm7556,16,30
irfz44,17,122
mp1495,16,49
ref195,15,29
4.096,16,97
gd25q32,16,67
bta60,11,49
13003d,20,110
ne564,16,130
h27ubg8t2atr,15,50
hef4052bp,18,58
sr2100,18,199
ina219,17,104
ba4558,16,62
atj2273b,8,153
tb2926ahq,9,62
dac1208,9,29
ov7740,9,78
mp020,4,12
ps21867,9,30
rtd2270,9,89
fdn306p,9,12
hx6822,8,100
op42,9,274
lnk302dn,8,13
60lh,0,29
le9641,9,13
hfd23,9,47
tc8002d,10,39
24lc128isn,9,22
al3c,7,11
tny286pg,10,17
sn74ls08n,11,24
sy6280aac,9,22
cat823,9,26
t92s7d12,5,9
attiny2313a,9,17
xc3s1000,9,19
pic16f1938t,1,2
smsc8710a,9,13
sm7022,8,81
btn7960b,8,32
m37544g2asp,8,17
pn547,8,34
mc145162,8,17
cs3144,8,31
82551er,8,13
cd4148,8,27
1n4150,6,12
mcr1006,8,44
lm4809,9,23
oz9937gn,8,28
at89c51ed2,7,15
tps61200,8,14
ad9235,8,46
ad7887,8,16
ad7322,8,10
in60p,8,33
stm32f100c8t6b,8,21
mp45dt02,5,9
1n1007,9,22
az5325,4,6
cn3717,8,46
1n5,9,67
max913,9,46
d1273,8,87
tea2261,9,32
25p40vp,8,13
ad7492,8,21
sn75lbc184,8,40
am2303,8,54
ds1339,8,29
sn74lvc1t45,8,17
ap3041,8,121
adg3304,9,9
w77e058a40dl,7,25
saa7113h,6,23
stc12le4052,8,10
aqw610,8,15
74hc573n,9,38
max1482,8,23
sh69p42,8,32
mc1458,8,45
max3471,10,23
74hc140,8,42
74hc123d,9,49
xl6003,8,33
uln2002,8,31
89c58,8,29
hv9912,8,26
slf7032t,8,14
ep4ce10,8,94
tlp2630,9,13
hym8563,8,45
rtl8198,8,97
lm310,7,86
lm101,9,44
lm310n,8,17
lm258p,8,35
lm2676,8,77
gc7137ad,8,23
tca505,8,15
em78,8,66
as1138,8,29
d1804,9,210
bp2833,8,49
2a07,8,47
ads8365,8,13
tmp102,8,28
cy7c68001,7,13
k4w2g1646c,4,12
au6331,9,28
opa604ap,8,74
d4185,6,39
rjh60f7,11,47
tea1716,9,115
si2303,8,42
si4703,7,37
b82793,8,17
d2sb,9,52
ad8572,8,26
adum1402,8,13
tb6600hg,8,62
tlp2301,8,27
el817s,7,31
c106mg,9,24
fs8860,7,19
tda7056b,8,80
ta8246ah,8,43
ob2532a,8,23
sd965,10,44
tda9383,11,96
87cm38n,6,44
tda6107jf,12,34
lm4562na,8,90
tw8835,8,25
ref5050,8,26
a3992,8,13
ha17339,8,28
cs6583,8,39
74hct139,7,25
uf1004ct,6,24
byv27,4,11
lme49860,8,94
lme49990,9,124
74hc279,9,19
op275g,12,63
z0109,7,27
43030,9,74
2sk117,8,68
hm6116,10,46
ctv222s,5,22
wcn3660,9,27
xr20m1172,8,17
cs5n60,8,32
mc34072,8,23
il300,8,47
1n4738,9,30
rb521,5,14
hmr3000,8,27
mst6m182,8,71
lt1568,8,24
max764,8,11
mbr2060,9,22
1n4740a,8,34
1n4731,8,29
gbj2008,9,85
smaj36ca,7,13
xc2s30,8,11
xc95288xl,8,27
oz9906,8,61
tl1451a,8,18
oz9933gn,9,24
inl816gn,9,20
mp3394s,9,57
oz9982gn,8,28
ah201,9,26
ft5316,8,46
ep3c10e144c8n,8,19
top246r,8,35
pic18f4580,8,29
max724,8,16
sg6841sz,7,17
tgb008,8,52
dac8043,8,18
15uh,8,75
ad9238,8,16
68hc11,8,16
tlp351,12,91
pam8006,7,30
gbj1510,9,51
ltv817a,8,18
ice3b1565j,9,28
lm7810,8,28
hs153spj,8,14
75652g,8,34
pic12f1501,8,37
g4pc40ud,9,16
mt1389qe,8,10
t6322,8,19
lpd6803,8,47
an7148,8,50
h30r1202,7,41
fmlg16,10,74
ml2035,8,23
9n60,10,46
