根词名称,行业词数量,长尾词数量
kbp,386,2719
逻辑门,726,5398
pfc电路,708,2296
智能插座,783,17868
不起振,786,2844
读卡,2898,168104
逆变器电路图,802,2579
电路板维修,857,6361
扼流圈,558,2898
自恢复保险丝,532,2076
反电动势,530,3028
3399,500,7264
ffc,599,6012
赛灵思,461,1428
光刻机,551,8886
湿敏,691,34096
3dd,26,2139
电压降,2754,24433
传感器的应用,3145,16715
切换开关,721,7742
电阻分压,672,2888
局部放电,580,4024
烟雾传感器,530,3737
ad2,18,865
并网逆变器,741,4687
永宏plc,582,5066
3232,915,6425
apm飞控,843,3996
ch340g,480,1777
载波聚合,593,5389
光电耦合器,477,2102
电工电子,1659,30583
工业控制,1301,17918
魏少军,394,4420
覆铜板,562,8696
单向可控硅,582,2408
线路板厂,724,9676
电子竞赛,1663,8649
电容补偿,2365,21476
天线增益,1257,7613
485接口,1034,6999
峰峰值,559,3151
数字电位器,569,1772
欠压保护,718,8641
音频功放,996,7875
lm7805,447,1528
ltm,586,3382
半导体材料,788,8871
热保护器,496,3759
段码,879,18589
ocl,590,3165
蓝牙串口,980,5523
9012,782,8646
avx,579,5471
差压变送器,726,7490
控制变压器,817,6868
角度传感器,679,5371
音频芯片,566,3833
变流器,573,5424
意法半导体,533,1357
中国半导体,1132,5952
端子排,803,9134
浪涌电流,506,2369
电流继电器,672,3795
贴片晶振,499,1460
运动控制卡,560,3859
升压ic,693,2542
1n4007,543,1998
ncp,1696,6174
美光,670,75477
调光器,653,3312
水泥电阻,622,3914
储存器,519,12934
变压器参数,1257,9272
a4988,461,1287
或门,10624,20935128
分立元件,502,2191
自激振荡,514,2158
锂电池组,634,5829
钳形电流表,524,4472
励磁电流,554,3956
ad620,429,1400
容值,302,4261
传感技术,1987,15957
谐振电路,1951,8884
电力电子技术,579,6072
硬件开发,935,7344
补偿电容,2365,21476
扫频,1232,49370
高压电容,872,6593
正弦波逆变器,546,2618
续流二极管,452,2110
电子罗盘,600,6171
数据采集系统,724,5735
开关电源原理,1179,3616
爬电距离,517,5081
vpx,459,2207
功放ic,775,4022
5v2a,571,8202
激光二极管,593,3120
led贴片,2302,14918
无源蜂鸣器,559,2384
万用表使用,1584,10973
lm1117,316,978
电磁继电器,842,6580
usb3.1,543,6179
无线电波,558,6053
选频,684,46653
采样电阻,650,2302
抄板,834,59278
振动传感器,781,4284
8253,590,4426
脉冲发生器,667,4030
h文件,843,22059
电子公司,916,49735
molex,533,2551
红外接收头,528,2453
异或门,543,3298
电机驱动芯片,577,2132
阻焊,1456,14853
联芯,1327,10552
adg,491,3223
光电编码器,576,3021
485总线,780,3831
基带芯片,557,2901
电器元件,640,7436
grm,459,2593
蓝牙5.0,548,4930
频谱图,663,7103
倒立摆,615,4297
跳变,477,6006
crc16,503,2877
综合测试仪,512,3552
lna,533,4387
光敏二极管,542,2330
功率器件,645,2980
快恢复二极管,473,1821
静电放电,578,3362
碱性电池,876,13197
太阳能控制器,1044,9714
cd4011,346,1002
距离传感器,756,9136
1302,2798,18406
mppt,548,3199
12v电池,2676,21399
砷化镓,536,4543
镍镉电池,708,5398
合泰,754,27538
幅频特性,516,3829
雾化片,613,3760
cp2102,482,1450
底噪,499,15333
换能器,795,7367
pnp三极管,723,2996
sfr,371,2952
空调电路图,1347,10629
光刻,1645,36329
镍氢,2063,17478
暗室,609,10611
tft屏,1511,9030
电磁式,462,6858
频响,532,8541
扭矩传感器,511,3755
qc2.0,539,3758
华星光电,525,12854
噪声系数,482,1549
滞回,756,9046
红外感应,871,9735
mlx,489,7449
半导体设备,855,6531
汽车传感器,2500,21224
电工基础,1275,14800
三角形接法,504,4188
半导体器件,808,5707
全波,1816,25751
七段数码管,463,3090
数模转换,803,3982
hcpl,702,1785
固态电容,587,3932
法拉电容,635,4403
数字频率计,479,2285
wifi芯片,771,3749
ir2104,294,877
压控,1729,48687
安森美,574,2089
触摸ic,669,7423
单相电动机,554,3899
232串口,1402,8697
三态门,466,2409
阻态,805,6719
4148,1470,7350
时序电路,492,2796
74ls00,431,1980
研讨会,473,103485
mbed,396,1227
汽车电路图,1574,8352
音频放大器,442,2042
运动控制器,486,3468
高通821,964,4681
欧姆电阻,547,2944
同步电动机,487,4597
tlp521,294,1015
三菱PLC,13729,115798
电容传感器,1218,6690
串扰,447,3102
拨码,1356,24863
1310,600,11336
HDMI,10782,340424
pt2262,410,1290
12v充电器,1429,8394
中国芯片,497,7134
开关电源维修,742,2886
电荷泵,426,1163
软板,441,6735
电路板设计,856,3751
有源蜂鸣器,508,2066
背光源,642,5934
PID,13945,125299
力传感器,918,8673
tm4,37,1240
指针式万用表,495,3294
电源层,558,3376
sx1278,400,1682
555芯片,542,2262
工业自动化,629,17786
传感器技术,1319,9791
接口技术,528,7240
开关电源芯片,628,2094
电池管理系统,553,4236
积分器,432,2376
带通,935,44484
波峰,2902,27463
802.3,479,2857
数字电桥,519,2820
k64,71,704
hls,405,7805
电容封装,1642,8265
变频电源,1225,6922
电池保护板,1349,10800
安全栅,466,4505
mpx,377,2727
74hc14,181,651
交流伺服电机,527,3129
与非,9155,3677355
电路板焊接,913,6036
圆极化,448,2501
单片机应用,2279,9986
电流公式,2870,21614
群创,578,42625
analog,344,2848
特性阻抗,461,2185
rfid标签,852,6981
12v转5v,547,1832
稳压电源电路,739,2530
ublox,447,1970
单片机芯片,425,1598
太赫兹,505,9284
电阻箱,583,4529
电流检测电路,566,2141
otn,484,5659
74ls74,380,1688
屏蔽罩,454,4336
pld,517,4520
cd4060,360,1051
充电模块,703,6853
饱和电流,415,2082
微分电路,444,1894
检波器,541,2940
脉宽调制,433,1930
模块电源,453,2300
ecg,586,7270
印刷电路板,470,3457
测试技术,872,30643
omap,377,1408
差分放大器,399,1492
美信,496,97703
六脚,448,4996
数传,556,15076
单相变压器,515,3711
分压电路,482,2106
半导体芯片,644,5054
滤波电感,918,3849
谐振器,577,3154
汽车电源,1632,20035
摩尔定律,461,2423
变压器型号,861,9352
2.4ghz,474,4293
测试方案,691,16168
高压电源,515,3303
骁龙810,542,5591
收音机电路图,440,2529
1553b,445,1620
共地,492,6047
摇摇棒,426,1499
介质损耗,453,3258
亿光,424,8306
lcd屏,2677,27088
温度控制系统,607,4342
写器,1161,38281
pga,548,8641
控制器设计,1218,6584
数据帧,659,6303
超外差,561,2908
滤波算法,793,5656
1084,548,6005
ua741,348,1516
放电管,668,3152
主控板,424,5242
卡座,1020,55835
电连接器,454,2701
仙童,543,9314
升压变压器,648,3808
输出模块,512,8006
tja,656,2286
差压,2454,82334
贴装,651,31949
双臂电桥,477,2861
元器件封装,605,3470
串口波特率,735,3631
uvc,393,4608
汽车继电器,1023,9151
分压电阻,443,1653
兆易创新,331,2413
3528,525,6541
松下贴片机,625,2128
寄生电容,354,1239
ht1621,225,759
电控系统,737,12659
直流充电桩,444,3638
样片,416,40906
ic是什么,1072,10909
触摸芯片,616,2970
片式,938,48743
图腾柱,355,4532
24v继电器,634,3883
单硅,669,2859
cd4046,373,839
工业以太网,469,2199
绝对值编码器,414,2955
pwm占空比,645,2225
变频器接线图,985,5600
pcb线路板,491,4439
延时继电器,737,5261
时钟周期,463,3251
预充电,245,1251
交流电动机,568,4506
lsi,461,7980
枕校,493,1641
光控开关,627,4613
韦东山,441,1756
电容触摸屏,682,3665
运放芯片,457,1896
6n2,465,1930
实时操作系统,467,1182
光纤传输,912,9617
传感网,640,4132
半导体激光器,428,3310
嵌入式工程师,757,4813
4位数码管,377,1570
三元锂电池,499,9503
电阻功率,2531,16229
双工器,411,1821
led电路,5552,21256
直流调速器,568,3796
霍尔开关,655,3545
达林顿,691,3483
波特图,392,5211
rfid技术,714,4947
铁硅,410,16818
通滤波,1942,11729
ws2812,233,725
嵌入式培训,691,2465
7107,502,3404
高压变压器,1368,15588
简单电路,4614,20391
接收管,418,3362
扇出,551,5427
接近传感器,551,2777
机器周期,435,2574
ov7725,347,1237
网络变压器,451,2335
量子点,583,18351
子系统,1358,78170
l6599,184,776
伪指令,431,2230
电路开关,11262,51211
直流接触器,561,5343
电子技术基础,1153,10616
无线遥控器,568,6430
失效分析,485,8555
隔直,396,5476
电动车锂电池,743,19899
电力电容器,483,4142
模拟示波器,434,1723
液晶电视维修,1513,11418
自锁开关,581,4537
plc软件,2612,26568
电源技术,1055,6711
品质因数,435,2476
l293d,333,978
25g,155,9703
功率放大,3595,18049
前置放大器,377,2102
直流马达,573,4285
电缆故障,773,7671
万用表测电阻,874,4357
滑动变阻器,416,14071
继电器原理,2252,11484
模数转换器,336,1126
轻载,427,21407
w5500,393,3405
stvp,340,1111
电源系统,1542,17537
电感式,597,3465
松下伺服电机,474,3948
吉时利,382,1451
锁相,2385,9858
ksd,447,5725
中颖,417,18774
高压试验,914,15105
明纬,947,8641
驻极体,639,3768
焊锡膏,393,2921
sja,399,1512
继电器电路图,907,4605
usb连接,1193,105070
9018,746,8163
步进马达,382,3052
开关二极管,344,1534
psim,367,3782
色环电感,448,1639
高压发生器,481,3155
0r,96,1021
八路抢答器,455,2709
uvm,378,1785
6n137,313,1075
旁路电容,416,1477
led驱动器,848,5045
电机驱动器,1846,12074
宇电,392,11963
调光电源,430,1770
线圈电感,1564,8471
7002,509,6088
并联电容器,639,4327
嵌入式操作系统,681,1687
良率,576,31204
vgs,331,2467
低噪声,593,4455
主控芯片,383,5085
绝缘电阻表,370,2635
锁存,1613,15132
d882,303,1235
短距离,364,15731
蓄电池放电,1081,9153
可调稳压电源,542,2174
计算工具,425,20829
输出特性,425,1935
指令表,400,4337
转接板,394,3948
apf,287,5800
锂聚合物电池,381,2454
伺服马达,450,5455
irf540,221,723
dap,485,12711
失调电压,321,1081
solder,299,1207
内电层,362,1457
局放,392,32204
mt7620,173,1473
pcb电路板,561,3618
维修论坛,943,8106
3014,444,6796
电压公式,1784,11499
555电路,3558,12459
义隆,365,8903
贴片式,341,3550
扩展板,342,2285
武汉新芯,370,1908
单稳态触发器,315,1176
电路仿真软件,341,1634
chroma,400,3056
伺服控制器,564,6050
显示技术,948,11018
74hc04,220,604
中断向量,672,2812
脉冲数,333,3547
汽车保险丝,481,5523
网络接口,584,15595
保险电阻,707,4202
安泰信,373,3410
上升时间,350,2200
石英晶体,574,4141
芯片技术,898,7659
直流伺服电机,493,2713
双极型,408,1752
cd4511,332,1172
c2051,18,371
ocv,126,2261
金升阳,290,1416
全面屏,519,70799
npn三极管,602,2590
电阻封装,1219,6228
可变电阻,442,2322
温传感器,494,3758
4007,1262,7862
电机保护器,764,6446
隔离度,375,1897
电子学,441,11481
tl084,222,750
日置,391,42860
流量传感器,539,7696
匹配电阻,334,1325
兆芯,506,4885
plc模块,1849,14810
智能传感器,1043,6113
74ls04,278,785
倾角传感器,378,1328
光电探测器,429,3882
软硬件,354,11030
整流桥堆,339,1560
组合逻辑电路,397,3190
串行接口,550,3333
地址总线,390,2516
hdi,298,5857
车速传感器,480,7396
屡烧,415,1633
380V,5712,76419
光纤放大器,400,2903
温漂,364,1973
整流变压器,364,3195
ad590,368,1127
高功率,668,37914
bta16,259,782
全彩led,682,11094
电视维修,5092,84062
lcd显示屏,538,4502
时序逻辑电路,370,2386
电子电路图,340,1230
金属膜电阻,422,2439
长电,752,34626
电压继电器,1146,7055
相位噪声,357,1192
cd4069,320,774
远场,342,9340
l6562,157,545
cd4051,265,784
独石电容,368,1962
发烧友,752,31730
通信接口,690,4582
晶振封装,728,2112
负载电阻,833,4079
蓝牙协议,891,5838
拉普拉斯变换,428,5299
安信可,317,1406
三菱伺服电机,400,4096
电子专业,1408,98873
8825,340,4388
士兰微,436,4248
指纹传感器,429,3803
电测,3056,59154
软件无线电,410,1887
接收灵敏度,491,2466
1114,424,5161
射频连接器,482,2019
无刷控制器,501,3377
单片机蜂鸣器,768,3818
开关稳压电源,407,1462
沉金,420,16993
单片机教程,1812,6054
串连,348,5487
香蕉派,344,2755
cd4013,255,806
5430,321,8117
抗扰度,352,1534
耦合电路,873,3726
误码,1602,63847
电力载波,727,4036
智能芯片,1352,9289
温度开关,355,4508
炉温,1018,24159
ad9361,298,1020
有人,482,1850895
联发科x20,498,4251
博途v14,166,4291
压敏,425,10110
无线充电技术,405,2390
全波整流电路,421,1791
芯片测试,802,4403
自动测试,398,4172
校验仪,527,4764
电机选型,836,10875
jrc,757,4856
磁性开关,503,7335
拆焊,657,4196
电机维修,1198,31065
dtmf,355,1784
滤波器原理,808,3352
c6000,182,1583
mt25,18,728
半波整流电路,340,1518
电池型号,983,60259
移相器,342,1378
精密电阻,362,1816
节电池,428,7298
中断向量表,324,1218
中微半导体,293,1626
变压器线圈,885,7829
半导体制冷片,351,2485
数模转换器,277,1139
喷锡,462,10052
单脉冲,384,2201
液位变送器,417,4585
傅立叶变换,394,6590
acs712,238,675
印制电路板,340,2726
二极管的作用,1221,6352
凌华,335,10193
联发科p10,448,2531
路灯控制器,484,4116
电压调节器,388,2577
s8550,309,1260
科学计算器,417,23892
示波器的使用,862,4461
spi总线,385,1271
光传感器,1509,12367
nordic,309,2174
旋转变压器,352,1923
传感器厂家,774,5049
开漏输出,328,1168
l9110,167,493
压电式,486,3957
共阴极数码管,403,2325
钛酸锂电池,324,2586
胆机功放,495,4227
杜邦线,330,1844
射频工程师,432,2085
4060,916,5792
均流,306,9148
jdi,428,8118
门极,367,11042
超宽带,325,1729
松下变频器,324,1433
ai芯片,355,3551
变压器原理,1893,10010
碳性电池,410,4564
nvic,282,915
tp4056,319,1274
启辉器,341,4170
函数发生器,747,4394
浮地,282,7233
电工技术,528,11790
回路电阻,616,4276
光敏传感器,381,2345
lem,197,2258
sbit,319,1703
差动放大电路,384,1568
有源滤波,1617,8715
气压传感器,670,9103
tim2,237,642
场强仪,345,1905
acpl,350,855
射频技术,769,5058
无线通信技术,424,2447
前面板,334,25695
试验变压器,1354,11704
封装形式,355,2020
达林顿管,388,1932
西门子PLC,9472,67761
电流变送器,302,2113
简单电路图,1869,6467
4004,574,5990
深圳电子,9737,323998
协调器,298,2781
超声波捕鱼器,389,1428
电阻计算公式,968,6086
2303,1460,18130
电磁炉电路图,871,2727
三星电容,553,4170
auo,336,4444
自举电路,427,1404
电子电路设计,313,1081
继电器模块,457,2984
智能充电器,665,7986
正反转电路图,539,2937
配电变压器,457,8991
动力锂电池,460,6155
半导体技术,710,4567
锂电池保护,1437,9395
模拟电子,2173,20912
开源硬件,353,1344
plc接线图,1127,7942
38译码器,269,1460
杜洋,365,8334
心率传感器,360,2303
arm单片机,681,1774
手机传感器,1778,14105
续流,614,5197
普源,561,35965
激光测距仪,325,8318
国芯,1027,13506
开关按钮,1836,29318
耗散,301,4122
wdm,345,3153
位操作,565,39518
跨导,316,2239
倍福,466,11292
射频识别,573,4368
二极管型号,849,3905
超再生,308,1075
安富利,322,1326
高频电源,1098,6204
片上,1266,122280
电容补偿柜,470,5785
明纬电源,659,3897
936焊台,449,2095
电解电容器,562,2967
音箱制作,695,5084
电路图分析,483,2572
继电器原理图,662,2853
扫频仪,400,2991
虚拟示波器,322,1349
射极跟随器,298,1175
音频放大电路,514,1963
电子捕鱼器,321,1360
蓝牙4.2,488,4964
单总线,292,1199
wled,671,12141
pcb软件,1663,8043
香橙派,289,1960
1602a,196,648
抑制器,464,5944
延时电路图,644,2520
结构体指针,635,6868
以太网接口,417,3031
结温,301,2703
取样电阻,308,1298
友善之臂,316,857
半导体制造,365,1876
触摸式,312,4165
高通芯片,904,5944
紫光国芯,323,4170
红外发射管,452,2244
脉冲变压器,396,1593
充电器原理图,480,2051
电子配件,443,13144
电子测量,1130,13884
通信网络,624,12783
恒压源,293,1390
fpc连接器,374,1336
变容二极管,282,1125
艾睿,305,4383
接口标准,392,3344
zlg,279,1232
开漏,642,11991
单芯片,626,3352
铁锂电池,1416,14319
绕线电阻,439,2612
飞凌,367,11169
计算器在线,991,19290
步进电动机,319,2541
协处理器,321,3253
pc104,303,917
八脚,304,7016
信号调理,342,1475
放大器原理,1011,4007
闪存芯片,363,2781
视频传输,545,6322
线性度,438,8280
音量电位器,439,2554
过流保护电路,274,998
接口协议,634,5895
共模干扰,290,1201
硅光电池,319,1942
磁感应,1634,35887
无线技术,2630,19515
serdes,264,935
actel,302,671
t1g,3,36
电路板厂,398,5153
二极管正负极,534,2537
c语言代码,1008,37004
电子膨胀阀,295,5016
瑞昱,304,10270
一级代理,493,17189
信号隔离器,306,1923
浪涌测试,362,1759
3904,557,2751
tim3,200,699
功放变压器,865,4041
电工基础知识,411,3059
脉冲电源,545,3021
电子电工,412,6840
CMOS,7066,60266
阻焊层,329,1899
倍压整流电路,279,879
例化,292,4295
距离感应器,306,12709
环型,401,32117
蓝宙,294,4623
脉冲电流,284,2050
光信号,670,31357
232接口,883,5689
封装厂,401,2431
74ls48,223,900
桥式电路,1876,9084
数字滤波,1331,6309
惠斯通电桥,289,2263
交流稳压器,400,1848
驻极体话筒,295,1364
压控振荡器,268,962
自整定,274,2227
电压传感器,1316,13343
隔离模块,558,4091
减法器,318,2160
蓄电池容量,355,3515
32768,257,1467
菊花链,240,1383
老化测试,358,6772
计数器电路,546,2678
蓝牙开发,777,4913
力特,456,117103
5sg,0,534
可见光,535,20812
国产芯片,971,7391
基带信号,314,2461
软核,282,1883
声光控开关,531,4697
corp,125,5258
在线计算器,991,19290
无源滤波器,535,1943
微波炉磁控管,371,2171
完整性,860,35666
wsn,290,2055
px4,293,2940
832,1497,6637
w25q64,151,711
反向恢复,239,810
双向晶闸管,227,1152
qsfp,255,1644
2604,719,5325
变阻器,844,19871
数字万能表,294,2317
旋变,254,3993
滤波器电路,817,2891
惯性导航,365,3416
